id,Area,Year,Population,Demographic dependency ratio,Proportion of youth (0-14),Proportion of elderly (65+),Proportion of working age (15-64),Proportion of foreign language,Proportion of finnish and sami,Proportion of swedish,Proportion of males,Proportion of females,Proportion of higher education,Proportion of basic education,Proportion of upper secondary education,Proportion of lower tertiary education,Proportion of one person household,Proportion of four or more persons household,Unemployment rate,Proportion of creative class in workforce,Proportion of non creative class in workforce,Income subject to state taxation euro average,Gini coefficient disposable income,Proportion of buildings constructed before 1980 in total housing stock,Proportion of private rental apartments,Proportion of subsidised rental apartments,Population density,Service points for dog areas per 1000 persons,Service points for parks and green areas per 1000 persons,Service points for playgrounds per 1000 persons,Service points for cultural activities per 1000 persons,Service points for circular economy per 1000 persons,Service points for daycare and pre primary education per 1000 persons,Service points for child and family services per 1000 persons,Service points for social welfare services per 1000 persons,latitude,longitude
112841,Länsi-Pakila,2019,7008,0.7286630488406513,0.1987728310502283,0.2227454337899543,0.5784817351598174,0.0396689497716895,0.922945205479452,0.0373858447488584,0.4988584474885845,0.5011415525114156,0.3272631763263877,0.1754508842584486,0.2327088075643495,0.2645771318508142,0.247087892693258,0.23120367102012,4.4,0.1650738488271068,0.8349261511728931,115812.0,30.0,0.6048873373532212,0.0774357346874008,0.0,0.0030113990995452606,0.0,0.0,0.14269406392694065,0.2853881278538813,0.2853881278538813,0.5707762557077626,0.0,1.9977168949771689,60.241476806402055,24.93099867279149
112841,Länsi-Pakila,2020,7001,0.7563973908680381,0.2023996571918297,0.228253106699043,0.5693472361091273,0.0401371232681045,0.923010998428796,0.0368518783030995,0.495929152978146,0.504070847021854,0.3366807610993657,0.1684284707540521,0.226568005637773,0.268322762508809,0.2467713787085514,0.2195462478184991,8.8,0.1734786557674841,0.8265213442325159,112858.0,28.0,0.5855305466237942,0.0839228295819935,0.0,0.00300839113811592,0.0,0.0,0.142836737608913,0.285673475217826,0.285673475217826,0.571346950435652,0.0,1.999714326524782,60.241476806402055,24.93099867279149
112841,Länsi-Pakila,2021,7053,0.7672262590829366,0.2081383808308521,0.2260031192400397,0.5658584999291082,0.0462214660428186,0.9176237062243016,0.0361548277328796,0.4949666808450305,0.5050333191549695,0.3449912126537786,0.1708260105448154,0.2228471001757469,0.261335676625659,0.2523461939520334,0.2234966979492527,6.4,0.1520874751491053,0.8479125248508946,118824.0,30.0,0.57888,0.08224,0.0,0.003030735994448163,0.0,0.0,0.1417836381681554,0.2835672763363108,0.2835672763363108,0.5671345526726216,0.0,1.9849709343541755,60.241476806402055,24.93099867279149
112841,Länsi-Pakila,2022,7073,0.76825,0.2099533437013997,0.224515764173618,0.5655308921249823,0.0463735331542485,0.9177152551958152,0.0359112116499363,0.493425703379047,0.5065742966209529,0.3515130190007037,0.1666080225193525,0.2172765657987332,0.2646023926812104,0.2529616724738676,0.2250871080139372,5.4,0.1673228346456693,0.8326771653543307,111774.0,28.0,0.5772511848341232,0.0821484992101105,0.0,0.0030393301699605637,0.0,0.0,0.14138272303124558,0.28276544606249115,0.28276544606249115,0.5655308921249823,0.0,1.9793581224374381,60.241476806402055,24.93099867279149
112841,Länsi-Pakila,2023,7165,0.7652131066765213,0.209351011863224,0.2241451500348918,0.5665038381018842,0.0480111653872993,0.9169574319609212,0.0350314026517794,0.4915561758548499,0.50844382414515,0.3575515866134905,0.1603953528697763,0.2153632737992023,0.2666897867175308,0.2554794520547945,0.222945205479452,5.9,,,,,0.5500306936771026,0.1065070595457335,0.0,0.0030788633773176075,0.0,0.0,0.13956734124214934,0.2791346824842987,0.2791346824842987,0.5582693649685974,0.0,1.9539427773900908,60.241476806402055,24.93099867279149
112850,Jakomäki,2018,5737,0.5409615901154983,0.1774446574864912,0.1736099006449363,0.6489454418685724,0.340421823252571,0.6461565278019871,0.0134216489454418,0.4864911974899773,0.5135088025100226,0.0479866471938243,0.416649280200292,0.4268725224285416,0.1084915501773419,0.4822575194322406,0.1094964515038864,16.6,0.1547826086956521,0.8452173913043478,39322.0,21.0,0.720569210866753,0.0976714100905562,0.5915265200517464,0.002942998172848023,0.1743071291615827,0.1743071291615827,0.6972285166463308,0.8715356458079135,1.5687641624542443,1.743071291615827,0.3486142583231654,2.0916855499389926,60.25910129894378,25.07831292974506
112850,Jakomäki,2019,5625,0.5402519167579408,0.1724444444444444,0.1783111111111111,0.6492444444444444,0.3486222222222222,0.6380444444444444,0.0133333333333333,0.4867555555555555,0.5132444444444444,0.0491071428571428,0.4115646258503401,0.4247448979591837,0.1145833333333333,0.4901091405184175,0.1087994542974079,16.7,0.1734375,0.8265625,39708.0,22.0,0.7197534868634446,0.0969834576710995,0.5932533246837496,0.0028855437898326875,0.17777777777777778,0.17777777777777778,0.7111111111111111,0.8888888888888888,1.6,1.7777777777777777,0.35555555555555557,2.1333333333333333,60.25910129894378,25.07831292974506
112850,Jakomäki,2020,5617,0.5334425334425335,0.167705180701442,0.1801673491187466,0.6521274701798113,0.3708385259035072,0.6163432437244081,0.0128182303720847,0.4849563824105394,0.5150436175894606,0.0512442007591733,0.4169126950653732,0.4181779839730071,0.1136651202024462,0.4850034083162917,0.1080436264485344,24.0,0.1786833855799373,0.8213166144200628,39999.0,21.0,0.7204161248374512,0.1079323797139141,0.5939531859557867,0.002881439905331592,0.17803097739006588,0.17803097739006588,0.7121239095602635,0.8901548869503294,1.602278796510593,1.7803097739006588,0.35606195478013175,2.1363717286807904,60.25910129894378,25.07831292974506
112850,Jakomäki,2021,5465,0.5416078984485191,0.1677950594693504,0.1835315645013723,0.6486733760292772,0.3923147301006404,0.595608417200366,0.0120768526989935,0.4874656907593778,0.5125343092406222,0.0516157015831706,0.4246367382346562,0.4116243764909998,0.1121231836911732,0.4935110487548229,0.1104875482286916,21.4,0.197875166002656,0.8021248339973439,40249.0,21.0,0.7199870214146658,0.1070733290071382,0.5931213497728748,0.00280346609981078,0.18298261665141813,0.18298261665141813,0.7319304666056725,0.9149130832570906,1.6468435498627632,1.8298261665141813,0.36596523330283626,2.1957913998170175,60.25910129894378,25.07831292974506
112850,Jakomäki,2022,5281,0.5396501457725947,0.1679606135201666,0.1825411853815565,0.6494982010982768,0.4057943571293315,0.5824654421511077,0.0117402007195606,0.4887331944707442,0.5112668055292559,0.0546804680468046,0.4273177317731773,0.4034653465346535,0.1145364536453645,0.4998175848230572,0.1145567311200291,18.8,0.1926163723916533,0.8073836276083467,39055.0,22.0,0.7195320116997075,0.1072473188170295,0.5872603184920377,0.002709076756285586,0.1893580761219466,0.1893580761219466,0.7574323044877864,0.9467903806097331,1.7042226850975195,1.8935807612194662,0.3787161522438932,2.2722969134633595,60.25910129894378,25.07831292974506
